Block group id,OBJECTID,EnviroAtlas Community Code,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent annual reduction in streamflow,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Total carbon stored (mt),Total carbon sequestered by tree cover (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Total land area in 15m buffer (m2).1,Percent vegetated cover in 15m buffer.1,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ORIG_FID
060374013042,42813,LACA,23.64,0.38,31.93,0.24,709.99,0.03,624.78,0.01,0.69,1.23,241,1,0.41,7,2.9,31,12.86,62,25.73,219,30.85,9298002.07,470341.07,729893.16,36921.77,0.35,0.41,436.26,3285.34,6590.78,118.08,379.09,2609.25,18517.39,658.63,0.33,2326.98,126.82,26.76,104.02,0.6,122.86,1.53,9298.0,470.34,21.3,18.74,39.15,3.39,5017,4413,9220,186237,71.54,1,0,1,0.41,29.26,70.74,79,162,32.78,67.22,0.0,0.18,0.24,0.53,0.02,0.23,26.75,60374013042,"Los Angeles, CA",6,37,401304,42753
060374013043,42814,LACA,173.31,2.83,238.78,2.95,8872.6,0.32,6992.75,0.1,7.74,13.74,1777,14,0.79,216,12.16,184,10.35,877,49.35,147,8.83,4119671.42,208394.3,323394.21,16358.95,0.55,0.63,122.35,1034.28,3283.68,52.32,167.97,1156.08,8204.51,184.71,0.48,1140.36,62.15,13.11,50.97,0.3,60.21,0.75,4119.67,208.39,32.32,28.61,47.67,0.51,302,267,445,19055,51.17,425,827,1252,70.46,83.0,17.0,861,916,48.45,51.55,0.0,0.27,0.37,0.8,0.02,0.34,197.25,60374013043,"Los Angeles, CA",6,37,401304,42754
060374013044,42815,LACA,68.37,1.12,94.2,1.16,3500.24,0.13,2756.53,0.04,3.05,5.42,795,1,0.13,74,9.31,142,17.86,325,40.88,109,16.22,1476226.23,74675.16,115883.76,5862.0,0.49,0.56,43.84,370.6,1176.58,18.75,60.19,414.27,2939.97,66.19,0.58,648.12,35.32,7.45,28.97,0.17,34.22,0.43,1476.23,74.68,28.5,39.23,41.51,0.0,242,332,352,17294,33.38,362,345,707,88.93,46.54,53.46,126,669,15.85,84.15,0.0,0.24,0.33,0.71,0.02,0.3,88.25,60374013044,"Los Angeles, CA",6,37,401304,42755
060374013113,42818,LACA,83.62,1.95,163.59,1.83,5213.68,0.19,3603.16,0.07,5.72,6.99,1254,17,1.36,227,18.1,127,10.13,797,63.56,390,44.93,2812809.75,142286.48,220805.57,11169.49,0.46,0.52,83.54,706.13,2241.79,34.19,114.68,826.05,5862.3,126.12,0.64,1874.46,102.16,21.56,83.79,0.49,98.97,1.23,2812.81,142.29,26.9,55.73,35.45,0.74,292,604,384,69934,85.74,996,153,1149,91.63,58.07,41.93,846,408,67.46,32.54,0.0,0.22,0.31,0.69,0.02,0.28,139.19,60374013113,"Los Angeles, CA",6,37,401311,42758
060374013121,42820,LACA,147.43,2.05,173.45,2.18,6890.02,0.23,5070.66,0.07,5.3,11.48,2570,10,0.39,223,8.68,701,27.28,1136,44.2,218,11.72,1512446.13,76507.35,118727.02,6005.83,0.29,0.34,44.92,379.68,1205.43,18.85,61.66,433.37,3075.53,67.81,0.41,1170.23,63.78,13.46,52.31,0.3,61.79,0.77,1512.45,76.51,17.36,66.78,28.46,0.15,77,294,126,24650,48.95,1307,799,2106,81.95,58.7,41.3,588,1982,22.88,77.12,0.0,0.14,0.2,0.44,0.01,0.18,285.27,60374013121,"Los Angeles, CA",6,37,401312,42760
060374013122,42821,LACA,247.82,3.45,291.56,3.66,11581.6,0.39,8523.18,0.11,8.92,19.29,3005,23,0.77,396,13.18,231,7.69,1359,45.22,725,23.25,3210198.19,162388.44,252000.56,12747.49,0.42,0.48,95.34,805.9,2558.59,40.0,130.88,919.83,6527.88,143.94,0.55,1749.91,95.37,20.12,78.22,0.45,92.4,1.15,3210.2,162.39,24.96,47.69,43.21,0.52,139,266,241,36654,91.43,891,773,1664,55.37,57.68,42.32,1352,1653,44.99,55.01,0.0,0.21,0.29,0.63,0.02,0.26,333.55,60374013122,"Los Angeles, CA",6,37,401312,42761
060374015001,42822,LACA,173.85,4.22,354.39,2.4,6497.25,0.22,3710.03,0.1,7.57,9.69,2481,34,1.37,346,13.95,192,7.74,1290,52.0,689,32.98,1573566.25,79599.12,123524.95,6248.53,0.31,0.36,74.88,575.64,1144.86,16.86,66.47,887.93,6301.48,113.05,0.46,1300.11,70.86,14.95,58.12,0.34,68.65,0.86,1573.57,79.6,18.55,68.37,27.88,0.0,82,304,124,138,0.0,1783,523,2306,92.95,50.25,49.75,493,1988,19.87,80.13,0.0,0.16,0.22,0.63,0.0,0.21,317.57,60374015001,"Los Angeles, CA",6,37,401500,42762
060374015002,42823,LACA,135.96,3.3,277.15,1.88,5081.32,0.17,2901.24,0.08,5.92,7.58,2127,18,0.85,345,16.22,138,6.49,1471,69.16,411,21.08,2655480.04,134327.92,208455.18,10544.74,0.28,0.33,126.36,971.59,1932.25,28.46,112.18,761.63,5405.14,190.78,0.41,1757.2,95.77,20.21,78.55,0.46,92.78,1.16,2655.48,134.33,16.93,54.69,26.8,1.05,162,524,257,77155,23.23,1410,405,1815,85.33,42.46,57.54,1356,771,63.75,36.25,0.0,0.15,0.2,0.42,0.0,0.19,272.26,60374015002,"Los Angeles, CA",6,37,401500,42763
060374015003,42824,LACA,66.77,1.62,136.1,0.92,2495.41,0.08,1424.79,0.04,2.91,3.72,964,7,0.73,158,16.39,62,6.43,570,59.13,273,50.18,883619.45,44698.04,69364.13,3508.8,0.31,0.36,42.05,323.29,642.96,9.47,37.33,253.43,1798.58,63.48,0.44,605.24,32.99,6.96,27.05,0.16,31.96,0.4,883.62,44.7,18.36,58.41,35.01,0.15,119,380,228,4412,27.63,786,142,928,96.27,42.83,57.17,479,485,49.69,50.31,0.0,0.16,0.22,0.45,0.0,0.2,123.39,60374015003,"Los Angeles, CA",6,37,401500,42764
060374016021,42828,LACA,207.46,5.66,474.37,3.0,8240.01,0.28,4971.51,0.14,10.91,11.85,2861,34,1.19,519,18.14,157,5.49,1507,52.67,832,26.98,1839601.8,93056.58,144408.74,7304.94,0.35,0.4,87.54,672.94,1338.37,19.57,77.71,535.22,3798.37,132.16,0.48,1217.52,66.35,14.0,54.42,0.32,64.29,0.8,1839.6,93.06,20.4,56.65,41.6,0.07,84,232,170,34918,43.91,1382,1180,2562,89.55,63.56,36.44,2217,644,77.49,22.51,0.0,0.18,0.24,0.51,0.0,0.23,366.21,60374016021,"Los Angeles, CA",6,37,401602,42768
060374016022,42829,LACA,138.71,3.79,317.18,2.0,5509.72,0.19,3323.98,0.09,7.3,7.92,1306,11,0.84,196,15.01,75,5.74,532,40.74,358,32.55,1094925.27,55386.99,85951.63,4347.88,0.51,0.57,52.1,400.54,796.62,11.65,46.25,318.56,2260.78,78.66,0.66,628.55,34.26,7.23,28.1,0.16,33.19,0.41,1094.93,55.39,29.9,50.52,47.39,0.5,109,184,173,48037,50.5,619,596,1215,93.03,67.41,32.59,989,317,75.73,24.27,0.0,0.26,0.36,0.74,0.0,0.33,167.17,60374016022,"Los Angeles, CA",6,37,401602,42769
060374017032,42836,LACA,92.05,2.39,199.77,1.4,3760.55,0.13,2274.05,0.06,4.84,5.31,1798,22,1.22,319,17.74,89,4.95,1291,71.8,192,12.62,813686.59,41160.48,63874.4,3231.1,0.26,0.29,38.72,297.63,591.95,8.68,34.37,461.81,3277.36,58.46,0.36,687.48,37.47,7.91,30.73,0.18,36.3,0.45,813.69,41.16,14.81,71.49,26.18,0.01,59,284,104,39531,15.93,1020,314,1334,74.19,42.71,57.29,0,1798,0.0,100.0,0.0,0.13,0.18,0.51,0.0,0.17,125.86,60374017032,"Los Angeles, CA",6,37,401703,42776
060374017042,42838,LACA,173.13,3.89,326.13,1.83,5648.77,0.18,3514.72,0.1,7.54,9.4,1845,23,1.25,367,19.89,85,4.61,1682,91.17,589,33.54,852597.99,43128.82,66928.94,3385.61,0.36,0.42,40.57,311.84,620.2,9.16,36.01,483.53,3431.51,61.25,0.51,530.44,28.91,6.1,23.71,0.14,28.01,0.35,852.6,43.13,21.7,52.81,39.1,0.0,60,146,108,0,-99999.0,464,598,1062,57.56,66.15,33.85,1170,675,63.41,36.59,0.0,0.19,0.26,0.74,0.0,0.24,129.15,60374017042,"Los Angeles, CA",6,37,401704,42778
060374017043,42839,LACA,136.06,3.06,256.31,1.44,4439.3,0.14,2762.14,0.08,5.92,7.38,1979,22,1.11,220,11.12,533,26.93,1226,61.95,754,45.04,1008028.27,50991.29,79130.22,4002.82,0.27,0.31,47.97,368.69,733.27,10.83,42.58,571.68,4057.08,72.42,0.4,760.7,41.46,8.75,34.0,0.2,40.17,0.5,1008.03,50.99,15.92,62.01,27.0,0.0,66,258,112,0,-99999.0,1338,558,1896,95.81,45.91,54.09,433,1546,21.88,78.12,0.0,0.14,0.19,0.55,0.0,0.18,138.53,60374017043,"Los Angeles, CA",6,37,401704,42779
060374021013,42856,LACA,81.79,2.56,215.02,1.21,3424.36,0.12,1981.91,0.06,4.75,4.78,1365,24,1.76,274,20.07,58,4.25,1309,95.9,317,33.3,577495.93,29212.73,45333.43,2293.2,0.3,0.35,27.48,211.23,420.09,6.32,24.39,323.21,2293.8,41.49,0.44,436.29,23.78,5.02,19.5,0.11,23.04,0.29,577.5,29.21,17.77,62.25,34.17,0.0,55,193,106,0,-99999.0,890,112,1002,73.41,49.23,50.77,669,696,49.01,50.99,0.0,0.15,0.21,0.61,0.0,0.2,95.55,60374021013,"Los Angeles, CA",6,37,402101,42796
060374021021,42857,LACA,104.89,3.25,272.19,1.46,4268.4,0.14,2460.33,0.08,6.3,6.1,2163,30,1.39,458,21.17,105,4.85,1947,90.01,668,36.99,1255038.76,63486.36,98520.54,4983.68,0.24,0.27,59.72,459.21,913.7,13.76,53.01,701.54,4978.69,90.16,0.34,852.6,46.47,9.8,38.11,0.22,45.02,0.56,1255.04,63.49,13.97,55.3,34.76,0.0,76,299,188,15989,30.01,1613,220,1833,84.74,28.77,71.23,1323,840,61.17,38.83,0.0,0.12,0.17,0.48,0.0,0.16,151.41,60374021021,"Los Angeles, CA",6,37,402102,42797
060374021022,42858,LACA,130.55,4.05,338.78,1.82,5304.86,0.18,3062.47,0.1,7.84,7.6,1971,33,1.67,419,21.26,110,5.58,1746,88.58,1151,52.99,829643.34,41967.65,65127.0,3294.46,0.33,0.38,39.48,303.47,603.56,9.1,35.04,463.75,3291.17,59.6,0.47,606.43,33.05,6.97,27.11,0.16,32.02,0.4,829.64,41.97,19.07,60.72,35.61,0.0,55,174,102,0,-99999.0,1499,283,1782,90.41,31.12,68.88,1565,406,79.4,20.6,0.0,0.17,0.23,0.65,0.0,0.21,137.97,60374021022,"Los Angeles, CA",6,37,402102,42798
060374021023,42859,LACA,43.13,1.34,111.93,0.6,1752.71,0.06,1011.81,0.03,2.59,2.51,681,7,1.03,111,16.3,36,5.29,581,85.32,157,20.36,787517.52,39836.71,61820.13,3127.18,0.31,0.36,37.47,288.07,572.92,8.64,33.27,440.2,3124.05,56.58,0.43,638.7,34.81,7.35,28.55,0.17,33.72,0.42,787.52,39.84,18.23,70.33,27.51,0.0,150,580,227,0,-99999.0,494,108,602,88.4,47.08,52.92,426,255,62.56,37.44,0.0,0.16,0.22,0.62,0.0,0.2,47.67,60374021023,"Los Angeles, CA",6,37,402102,42799
060374022001,42860,LACA,162.72,3.01,252.33,1.8,5227.75,0.17,3468.38,0.07,5.88,8.71,1783,17,0.95,308,17.27,129,7.24,1318,73.92,519,32.77,1596851.57,80777.02,125352.85,6341.0,0.35,0.4,75.99,584.1,1161.72,17.64,67.45,884.73,6278.75,114.72,0.52,1187.85,64.74,13.66,53.1,0.31,62.72,0.78,1596.85,80.78,20.8,61.16,33.05,0.01,117,343,185,34620,28.32,1170,293,1463,82.05,27.2,72.8,188,1595,10.54,89.46,0.0,0.18,0.25,0.71,0.0,0.23,124.81,60374022001,"Los Angeles, CA",6,37,402200,42800
060374022002,42861,LACA,376.37,6.85,573.42,4.23,12293.73,0.51,10360.85,0.17,13.37,20.11,2563,37,1.44,446,17.4,373,14.55,1909,74.48,1106,43.1,2955390.04,149498.92,231998.12,11735.67,0.59,0.67,138.66,1044.0,2094.42,37.97,120.48,1650.11,11710.58,209.35,0.77,1604.04,87.42,18.45,71.7,0.42,84.69,1.06,2955.39,149.5,34.69,46.98,47.95,0.12,150,203,207,30537,44.2,1720,656,2376,92.7,54.54,45.46,1767,796,68.94,31.06,0.0,0.29,0.4,1.16,0.02,0.37,179.41,60374022002,"Los Angeles, CA",6,37,402200,42801
060374022003,42862,LACA,212.29,3.85,322.45,2.38,6905.43,0.29,5819.18,0.1,7.51,11.29,2238,22,0.98,258,11.53,248,11.08,1546,69.08,509,21.71,6073239.02,307215.86,476749.26,24116.45,0.38,0.43,284.95,2147.17,4304.54,78.03,247.6,3390.94,24064.89,430.2,0.55,4528.9,246.82,52.08,202.44,1.17,239.13,2.98,6073.24,307.22,22.31,62.03,29.79,0.03,353,981,471,25280,17.95,1127,663,1790,79.98,50.42,49.58,508,1730,22.7,77.3,0.0,0.19,0.26,0.75,0.01,0.24,156.66,60374022003,"Los Angeles, CA",6,37,402200,42802
060374023011,42863,LACA,169.72,6.0,501.89,2.63,7612.84,0.32,5201.83,0.15,12.04,10.11,2641,45,1.7,569,21.54,115,4.35,2398,90.8,1164,48.85,1326855.67,67119.23,104158.17,5268.86,0.35,0.4,62.26,468.79,940.37,17.21,54.09,736.56,5227.22,93.99,0.48,822.76,44.84,9.46,36.78,0.21,43.44,0.54,1326.86,67.12,20.84,53.27,33.62,0.1,65,167,105,31754,23.47,1912,544,2456,93.0,36.64,63.36,1309,1332,49.56,50.44,0.0,0.17,0.24,0.7,0.01,0.22,184.87,60374023011,"Los Angeles, CA",6,37,402301,42803
060374023012,42864,LACA,177.91,6.29,526.12,2.75,7980.21,0.33,5452.82,0.16,12.62,10.6,2813,43,1.53,659,23.43,98,3.48,2622,93.21,1858,51.03,798875.65,40411.26,62711.74,3172.28,0.35,0.4,37.48,282.25,566.18,10.36,32.57,443.47,3147.21,56.59,0.5,553.42,30.16,6.36,24.74,0.14,29.22,0.36,798.88,40.41,20.5,56.77,33.42,0.0,37,102,60,0,-99999.0,2244,417,2661,94.6,32.19,67.81,1330,1483,47.28,52.72,0.0,0.17,0.23,0.69,0.01,0.22,196.91,60374023012,"Los Angeles, CA",6,37,402301,42804
060374023031,42865,LACA,91.52,3.16,264.34,1.3,3887.37,0.16,2762.55,0.08,6.39,5.38,1404,20,1.42,314,22.36,113,8.05,1190,84.76,597,52.88,578311.07,29253.97,45397.42,2296.44,0.34,0.38,27.13,204.29,409.83,7.6,23.58,318.86,2262.89,40.96,0.49,468.4,25.53,5.39,20.94,0.12,24.73,0.31,578.31,29.25,20.02,67.76,28.96,0.0,54,181,77,0,-99999.0,1130,172,1302,92.74,33.98,66.02,39,1365,2.78,97.22,0.0,0.17,0.23,0.67,0.01,0.21,98.28,60374023031,"Los Angeles, CA",6,37,402303,42805
060374023032,42866,LACA,57.97,2.0,167.44,0.82,2462.48,0.1,1749.9,0.05,4.05,3.41,885,16,1.81,211,23.84,23,2.6,811,91.64,438,65.37,225070.92,11385.25,17668.07,893.74,0.35,0.41,10.56,79.51,159.5,2.96,9.18,124.1,880.69,15.94,0.49,178.86,9.75,2.06,7.99,0.05,9.44,0.12,225.07,11.39,20.12,67.41,29.37,0.0,33,111,48,0,-99999.0,674,171,845,95.48,50.7,49.3,1,884,0.11,99.89,0.0,0.17,0.23,0.67,0.01,0.21,61.95,60374023032,"Los Angeles, CA",6,37,402303,42806
060374023033,42867,LACA,61.64,2.13,178.04,0.87,2618.26,0.11,1860.65,0.05,4.31,3.62,790,10,1.27,183,23.16,23,2.91,660,83.54,918,66.09,409523.26,20715.81,32147.58,1626.19,0.41,0.47,19.21,144.66,290.22,5.38,16.69,225.8,1602.43,29.01,0.57,278.72,15.19,3.21,12.46,0.07,14.72,0.18,409.52,20.72,23.98,56.71,35.61,0.0,67,160,100,0,-99999.0,692,23,715,90.51,34.96,65.04,484,306,61.27,38.73,0.0,0.2,0.27,0.8,0.02,0.25,55.3,60374023033,"Los Angeles, CA",6,37,402303,42807
060374023034,42868,LACA,85.15,2.94,245.94,1.21,3616.92,0.15,2570.28,0.08,5.95,5.0,917,18,1.96,214,23.34,36,3.93,791,86.26,104,12.12,438676.05,22190.5,34436.07,1741.95,0.48,0.55,20.58,154.96,310.88,5.76,17.88,241.87,1716.51,31.07,0.65,263.83,14.38,3.03,11.79,0.07,13.93,0.17,438.68,22.19,28.56,51.53,43.47,0.0,62,112,95,0,-99999.0,548,329,877,95.64,63.15,36.85,131,786,14.29,85.71,0.0,0.24,0.33,0.95,0.02,0.3,64.19,60374023034,"Los Angeles, CA",6,37,402303,42808
060374023041,42869,LACA,126.36,5.46,456.45,2.0,6102.4,0.24,3837.22,0.14,11.03,7.83,2280,57,2.5,627,27.5,53,2.32,2183,95.75,1515,68.65,481647.77,24364.24,37809.35,1912.59,0.31,0.36,22.6,170.17,341.36,6.33,19.64,265.18,1881.97,34.12,0.46,356.91,19.45,4.1,15.95,0.09,18.84,0.23,481.65,24.36,19.34,63.46,27.68,0.0,27,90,39,0,-99999.0,1739,436,2175,95.39,48.25,51.75,955,1325,41.89,58.11,0.0,0.16,0.22,0.65,0.01,0.21,159.6,60374023041,"Los Angeles, CA",6,37,402304,42809
060374023042,42870,LACA,82.73,3.58,298.85,1.31,3995.25,0.16,2512.26,0.09,7.22,5.13,1568,29,1.85,391,24.94,48,3.06,1519,96.88,1708,74.13,528787.47,26748.81,41509.82,2099.78,0.32,0.37,24.81,186.83,374.76,6.95,21.56,291.14,2066.16,37.46,0.44,368.22,20.07,4.23,16.46,0.1,19.44,0.24,528.79,26.75,18.43,59.04,25.2,0.0,44,141,60,0,-99999.0,1158,252,1410,89.92,34.9,65.1,1169,399,74.55,25.45,0.0,0.15,0.21,0.62,0.01,0.2,109.76,60374023042,"Los Angeles, CA",6,37,402304,42810
060374024021,42871,LACA,34.3,1.03,86.66,0.58,1541.69,0.07,1059.15,0.03,2.01,2.01,1467,30,2.04,336,22.9,49,3.34,1384,94.34,610,31.17,906689.45,45865.04,71175.12,3600.41,0.13,0.15,42.54,320.37,642.65,11.82,36.96,500.81,3554.14,64.23,0.2,965.71,52.63,11.11,43.17,0.25,50.99,0.64,906.69,45.87,7.6,81.1,12.93,0.0,80,858,137,0,-99999.0,891,348,1239,84.46,32.87,67.13,67,1400,4.57,95.43,0.0,0.06,0.09,0.26,0.01,0.08,102.69,60374024021,"Los Angeles, CA",6,37,402402,42811
060374024022,42872,LACA,36.74,1.11,92.82,0.62,1651.41,0.08,1134.49,0.03,2.15,2.15,1306,17,1.3,291,22.28,57,4.36,1181,90.43,508,59.69,412222.45,20852.34,32359.46,1636.91,0.15,0.17,19.34,145.66,292.19,5.38,16.81,227.69,1615.88,29.2,0.22,307.62,16.77,3.54,13.75,0.08,16.24,0.2,412.22,20.85,9.15,64.92,17.56,0.0,41,291,79,0,-99999.0,988,169,1157,88.59,5.94,94.06,1215,91,93.03,6.97,0.0,0.08,0.1,0.31,0.01,0.1,91.42,60374024022,"Los Angeles, CA",6,37,402402,42812
060374024023,42873,LACA,142.68,4.3,360.49,2.42,6413.49,0.29,4405.98,0.11,8.35,8.37,2255,36,1.6,444,19.69,92,4.08,1996,88.51,290,13.98,961726.78,48649.12,75495.55,3818.96,0.35,0.4,45.12,339.79,681.64,12.54,39.21,531.21,3769.89,68.12,0.51,679.55,37.04,7.81,30.38,0.18,35.88,0.45,961.73,48.65,20.56,57.95,37.96,0.0,55,156,102,0,-99999.0,1063,491,1554,68.91,50.14,49.86,1150,1105,51.0,49.0,0.0,0.17,0.24,0.69,0.02,0.22,157.85,60374024023,"Los Angeles, CA",6,37,402402,42813
060374024024,42874,LACA,83.22,2.51,210.26,1.41,3741.38,0.17,2570.15,0.06,4.87,4.88,2048,24,1.17,233,11.38,37,1.81,1473,71.92,693,49.68,2639761.68,133532.81,207221.29,10482.33,0.22,0.25,123.86,932.73,1871.17,34.42,107.63,726.58,5156.42,186.99,0.33,1855.05,101.1,21.33,82.92,0.48,97.95,1.22,2639.76,133.53,13.21,56.86,19.61,0.27,168,721,249,58315,39.25,1164,321,1485,74.14,39.51,60.49,3,2000,0.15,99.85,0.0,0.11,0.15,0.32,0.01,0.14,140.21,60374024024,"Los Angeles, CA",6,37,402402,42814
060374024031,42875,LACA,104.43,2.3,192.58,1.7,4326.96,0.21,2478.81,0.06,4.45,5.9,1430,21,1.47,298,20.84,52,3.64,1371,95.87,1120,64.67,430124.77,21757.94,33764.79,1708.0,0.37,0.42,20.18,151.98,304.89,5.62,17.54,117.74,835.61,30.47,0.52,286.27,15.6,3.29,12.8,0.07,15.12,0.19,430.12,21.76,21.88,56.37,33.9,0.0,39,101,61,0,-99999.0,980,247,1227,85.8,31.81,68.19,660,770,46.15,53.85,0.0,0.18,0.25,0.53,0.02,0.23,100.1,60374024031,"Los Angeles, CA",6,37,402403,42815
060374024032,42876,LACA,222.7,4.9,410.68,3.63,9228.5,0.44,5286.25,0.12,9.5,12.58,3951,33,0.84,494,12.5,214,5.42,2873,72.72,1258,43.99,2305254.37,116611.7,180962.47,9154.02,0.29,0.33,108.16,814.59,1634.32,30.12,94.0,631.05,4478.46,163.29,0.39,1256.04,68.45,14.44,56.14,0.33,66.32,0.83,2305.25,116.61,16.9,44.63,27.19,0.12,76,201,122,69745,28.42,2763,833,3596,91.01,42.45,57.55,907,3044,22.96,77.04,0.0,0.14,0.19,0.41,0.01,0.18,276.57,60374024032,"Los Angeles, CA",6,37,402403,42816
060374024041,42877,LACA,110.28,3.03,266.85,3.06,5584.99,0.37,172.95,0.0,0.03,6.12,1945,0,0.0,1,0.05,1,0.05,1121,57.63,0,0.0,6674720.06,337641.89,523965.52,26504.89,0.35,0.4,313.17,2358.57,4732.1,86.72,272.16,1837.24,13038.59,472.81,0.31,1835.2,100.02,21.1,82.03,0.48,96.9,1.21,6674.72,337.64,20.76,29.3,36.19,0.3,446,630,778,44676,33.21,801,870,1671,85.91,63.7,36.3,0,1945,0.0,100.0,0.0,0.17,0.24,0.51,0.02,0.22,136.15,60374024041,"Los Angeles, CA",6,37,402404,42817
060374024051,42878,LACA,40.39,1.27,106.27,0.57,1655.62,0.07,1134.47,0.03,2.51,2.33,805,10,1.24,155,19.25,60,7.45,774,96.15,948,69.71,526211.32,26618.49,41307.59,2089.55,0.25,0.28,24.69,185.93,372.98,6.78,21.45,146.04,1036.46,37.27,0.37,403.05,21.97,4.64,18.02,0.1,21.28,0.27,526.21,26.62,14.87,62.58,30.63,0.0,85,358,175,0,-99999.0,561,199,760,94.41,34.73,65.27,98,707,12.17,87.83,0.0,0.12,0.17,0.37,0.01,0.16,56.35,60374024051,"Los Angeles, CA",6,37,402405,42818
060374024052,42879,LACA,37.6,1.18,98.93,0.53,1541.27,0.06,1056.11,0.03,2.34,2.17,675,11,1.63,167,24.74,38,5.63,659,97.63,451,58.42,165388.83,8366.22,12983.02,656.75,0.28,0.32,7.76,58.44,117.23,2.13,6.74,45.9,325.76,11.72,0.42,126.05,6.87,1.45,5.63,0.03,6.66,0.08,165.39,8.37,16.52,60.45,31.1,0.0,32,117,60,0,-99999.0,451,185,636,94.22,64.76,35.24,463,212,68.59,31.41,0.0,0.14,0.19,0.41,0.01,0.18,47.25,60374024052,"Los Angeles, CA",6,37,402405,42819
060374024053,42880,LACA,108.21,3.4,284.67,1.52,4435.15,0.18,3039.05,0.09,6.72,6.24,1526,24,1.57,306,20.05,69,4.52,1488,97.51,261,25.07,495351.35,25057.44,38885.08,1967.01,0.36,0.42,23.24,175.03,351.11,6.38,20.2,137.48,975.67,35.09,0.52,364.44,19.86,4.19,16.29,0.09,19.24,0.24,495.35,25.06,21.0,61.35,34.51,0.06,42,123,69,24470,11.63,719,545,1264,82.83,54.31,45.69,549,977,35.98,64.02,0.0,0.17,0.24,0.52,0.02,0.22,106.82,60374024053,"Los Angeles, CA",6,37,402405,42820
060374024061,42881,LACA,64.7,2.42,202.65,1.02,2967.37,0.12,1973.59,0.06,4.7,3.88,1443,29,2.01,372,25.78,40,2.77,1405,97.37,986,77.88,279900.62,14158.82,21972.2,1111.47,0.26,0.3,13.13,98.91,198.4,3.63,11.41,155.45,1103.17,19.83,0.36,235.74,12.85,2.71,10.54,0.06,12.45,0.16,279.9,14.16,14.88,71.14,20.96,0.0,25,121,36,0,-99999.0,1140,135,1275,88.36,44.89,55.11,250,1193,17.33,82.67,0.0,0.12,0.17,0.5,0.01,0.16,101.01,60374024061,"Los Angeles, CA",6,37,402406,42821
060374024062,42882,LACA,202.89,7.59,635.46,3.2,9305.13,0.38,6188.89,0.19,14.74,12.18,3333,69,2.07,702,21.06,106,3.18,3109,93.28,1004,38.09,1432001.04,72438.02,112412.08,5686.38,0.34,0.39,67.19,506.03,1015.04,18.55,58.38,795.28,5643.94,101.44,0.46,874.48,47.66,10.06,39.09,0.23,46.17,0.58,1432.0,72.44,20.19,53.24,38.62,0.09,56,147,107,27589,23.24,1879,851,2730,81.91,47.11,52.89,1602,1731,48.06,51.94,0.0,0.17,0.23,0.68,0.01,0.21,233.31,60374024062,"Los Angeles, CA",6,37,402406,42822
