OBJECTID,BG20,CT20,LABEL,ShapeSTArea,ShapeSTLength
25481,6203056,620305,BG 6,1586704.8531388,5562.47594101787
25482,6203057,620305,BG 7,1787976.87389738,5882.44753837041
25483,6204001,620400,BG 1,15788050.8451689,17825.0388139985
25484,6204002,620400,BG 2,2194752.08033684,5964.9118565993
25485,6204003,620400,BG 3,4822207.68517182,9418.36445041708
25486,6204004,620400,BG 4,4946593.75664601,9025.19901150185
25487,6205011,620501,BG 1,1767481.31789836,5620.23611381268
25488,6205012,620501,BG 2,2778524.54597007,10015.6425707036
25489,6205013,620501,BG 3,11249487.4851122,20346.4311554142
25490,6205014,620501,BG 4,2191075.02200042,6305.31796109369
25491,6205015,620501,BG 5,1139357.16248988,4279.90293858833
25492,6205016,620501,BG 6,8758326.10578646,13812.6921382009
25493,6205211,620521,BG 1,1974724.22620657,5649.0693505207
25494,6205212,620521,BG 2,1682178.32787052,5839.28284474056
25495,6205213,620521,BG 3,1544384.18557439,5482.76819021898
25496,6205214,620521,BG 4,1733476.25648037,5373.70758658019
25497,6205221,620522,BG 1,2259630.23253835,6483.15147255852
25498,6205222,620522,BG 2,3180807.64101832,7622.59039626461
25499,6205223,620522,BG 3,2615426.84882603,8254.75664058783
25500,6206011,620601,BG 1,7741182.33489653,12229.1116687557
25501,6206012,620601,BG 2,2240397.40622484,6060.2489319722
25502,6206013,620601,BG 3,2052110.39015556,8528.34859585329
25503,6206014,620601,BG 4,2667504.92002921,6618.84366470968
25504,6206021,620602,BG 1,3413159.84649116,9104.67463807654
25505,6206022,620602,BG 2,2244746.28056615,7481.5026702198
25506,6206023,620602,BG 3,3494390.16802584,10362.2239394265
25507,6206024,620602,BG 4,3482389.76734264,7831.18041701807
25508,6206025,620602,BG 5,1884137.77041427,5657.71857107004
25509,6207011,620701,BG 1,2978777.54070311,7826.27833332298
25510,6207012,620701,BG 2,3445114.94244385,12119.4827512777
25511,6207013,620701,BG 3,1956856.51502348,6046.44033511715
25512,6207014,620701,BG 4,2589210.37907927,7551.6209918249
25513,6207031,620703,BG 1,1397303.43476962,7158.30734815493
25514,6207032,620703,BG 2,2048816.70723266,5687.98757995465
25515,6207033,620703,BG 3,2769852.76277745,7071.96072802538
25516,6207041,620704,BG 1,3481236.77686689,7839.84950071563
25517,6207042,620704,BG 2,4564599.64005757,9494.922694763
25518,6208011,620801,BG 1,2593304.97507929,6592.22316340643
25519,6208012,620801,BG 2,2982208.88609629,7031.93311487922
25520,6208013,620801,BG 3,2062105.5614933,7430.59020598893
25521,6208014,620801,BG 4,3273637.39978202,7903.82358452102
25522,6208015,620801,BG 5,1939247.73340914,7117.99237006919
25523,6208021,620802,BG 1,3426149.26250441,7869.34967426677
25524,6208022,620802,BG 2,3494733.75556994,7928.51534582622
25525,6208023,620802,BG 3,6928065.00014081,10508.8312297437
25526,6209011,620901,BG 1,4424634.6429513,8964.81177437522
25527,6209012,620901,BG 2,2530280.21582241,6834.63886489858
25528,6209013,620901,BG 3,2447000.33905511,7284.41480752997
25529,6209041,620904,BG 1,2942719.60561162,8370.46759681386
25530,6209042,620904,BG 2,1837776.61220892,6870.15723067435
25531,6209043,620904,BG 3,1825066.39349542,6824.04737619312
25532,6210011,621001,BG 1,3045773.86043666,7727.59756742665
25533,6210012,621001,BG 2,2387522.39572121,7443.42354666358
25534,6210013,621001,BG 3,4813008.03116355,12611.2352876257
25535,6210051,621005,BG 1,958770.992904554,4482.58676769958
25536,6210052,621005,BG 2,3417816.75981928,10448.3009292225
25537,6210053,621005,BG 3,2253628.22238466,9940.00878753334
25538,6210054,621005,BG 4,1566933.83570614,5443.65406599934
25539,6210055,621005,BG 5,998727.600192801,4540.58208167041
25540,6210056,621005,BG 6,4274780.72115543,17349.4749281461
25541,6211021,621102,BG 1,2347980.95107269,7243.13969703442
25542,6211022,621102,BG 2,3505892.64156253,7696.77877859008
25543,6211041,621104,BG 1,3495899.9131072,9459.15316252746
25544,6211042,621104,BG 2,3067029.25243195,11551.3220879512
25545,6211043,621104,BG 3,1166124.84480252,4506.38989249534
25546,6211044,621104,BG 4,3203118.74718456,9824.6812828714
25547,6211045,621104,BG 5,1054746.82767838,4101.85625373328
25548,6212011,621201,BG 1,5964341.83748624,10957.5640230116
25549,6212012,621201,BG 2,7486579.6180731,11996.7535000816
25550,6212013,621201,BG 3,4206478.76922035,9217.94626129994
25551,6212041,621204,BG 1,8416477.70940219,14152.2804645948
25552,6212042,621204,BG 2,5141087.83509795,9031.88323327321
25553,6212043,621204,BG 3,4130102.6095414,10230.4367036053
25554,6213011,621301,BG 1,3623907.15276938,7756.31742310965
25555,6213012,621301,BG 2,3691871.58972665,8269.20278600509
25556,6213013,621301,BG 3,5254758.37455106,11114.332626821
25557,6213014,621301,BG 4,4253971.54051056,8633.81899818541
25558,6213241,621324,BG 1,2903744.85711236,9898.5578826923
25559,6213242,621324,BG 2,2047041.56465881,6786.47720688153
25560,6213243,621324,BG 3,2281040.13483262,6370.20818352928
25561,6213261,621326,BG 1,3866966.55417072,13889.7691571445
25562,6213262,621326,BG 2,2097290.76804956,5803.6577858144
25563,6213263,621326,BG 3,2633809.69255828,6632.79341123085
25564,6214001,621400,BG 1,5479970.54300769,19391.3861372904
25565,6214002,621400,BG 2,3464977.07529298,8444.16464561078
25566,6214003,621400,BG 3,2187431.13778609,7686.52314221001
25567,6214004,621400,BG 4,2650102.52914448,9313.45215828695
25568,6500011,650001,BG 1,2941558.23521583,7225.57329847046
25569,6500012,650001,BG 2,3011789.79998259,8402.29443853165
25570,6500013,650001,BG 3,5779487.95273244,13259.8920968824
25571,6500014,650001,BG 4,3205116.5801081,9367.28301190709
25572,6500015,650001,BG 5,2395687.08422649,8084.08473154048
25573,6500031,650003,BG 1,3368474.79694754,8417.31739427518
25574,6500032,650003,BG 2,2099328.46309302,7352.83447241191
25575,6500041,650004,BG 1,2903860.39214885,7434.82772272519
25576,6500042,650004,BG 2,1516947.9485632,5000.73251047358
25577,6500043,650004,BG 3,2551222.07626418,7258.29373767713
25578,6500044,650004,BG 4,1268830.83238529,4659.64190782629
25579,6501011,650101,BG 1,6935978.77792112,10583.6655861883
25580,6501012,650101,BG 2,3871541.77071395,8878.52426493796
25581,6501013,650101,BG 3,5114483.77224369,11022.847906901
25582,6501014,650101,BG 4,4568521.85067027,8924.40471563136
25583,6501021,650102,BG 1,2688831.12491292,7170.36157920255
25584,6501022,650102,BG 2,6486468.97843284,10337.2468052906
25585,6502001,650200,BG 1,3051002.10327716,8283.42718640858
25586,6502002,650200,BG 2,5791046.63187019,10529.8899528734
25587,6502003,650200,BG 3,5070123.66193783,13366.5647014678
25588,6502004,650200,BG 4,12183528.1589867,18323.0448476901
25589,6503001,650300,BG 1,2716184.5170148,7353.84663140169
25590,6503002,650300,BG 2,4416054.4436898,9642.00203134951
25591,6503003,650300,BG 3,2500598.7979105,7654.51303798079
25592,6503004,650300,BG 4,2673184.02576745,7889.8430689221
25593,6503005,650300,BG 5,7893790.31979328,15402.855168107
25594,6504011,650401,BG 1,26613516.7260773,28150.9223952519
25595,6504012,650401,BG 2,2794743.20584762,8893.11084464178
25596,6504013,650401,BG 3,2798660.76446054,11024.9216397437
25597,6504014,650401,BG 4,2787698.59068834,11028.9330949213
25598,6504015,650401,BG 5,2768941.89196694,6800.12914062245
25599,6505011,650501,BG 1,4064138.89492616,9774.30453010593
25600,6505012,650501,BG 2,2370422.60911695,6393.96950753635
25601,6505013,650501,BG 3,4253448.9038175,9702.22734623158
25602,6505021,650502,BG 1,8719479.45749303,12291.1366433919
25603,6505022,650502,BG 2,5631659.94991825,10489.282084377
25604,6506031,650603,BG 1,9272484.93581961,14327.6240123758
25605,6506032,650603,BG 2,4466100.16938994,10889.92826734
25606,6506041,650604,BG 1,857334.802900596,3930.06523306893
25607,6506042,650604,BG 2,938047.758964242,4151.73145359751
25608,6506043,650604,BG 3,1955349.60757252,5593.16810920821
25609,6506044,650604,BG 4,1797603.52081976,5347.31557358656
25610,6506051,650605,BG 1,5251352.656731,9226.06648071566
25611,6506061,650606,BG 1,4556544.38608288,10732.7034196797
25612,6506062,650606,BG 2,3337895.15750415,10652.2688977009
25613,6506071,650607,BG 1,5444010.31322203,11200.1929422751
25614,6507011,650701,BG 1,2195675.15940785,5959.85570191984
25615,6507012,650701,BG 2,19402372.6020675,18407.9162519557
25616,6507021,650702,BG 1,5517521.83079691,11110.8271952906
25617,6507022,650702,BG 2,5367542.70445771,9530.55044678678
25618,6507023,650702,BG 3,4174701.22138901,8554.00178052328
25619,6508011,650801,BG 1,4760568.89684963,9832.42703154471
25620,6508012,650801,BG 2,3213119.85576056,8147.74364141131
25621,6508021,650802,BG 1,1715180.04613182,5726.39578396589
25622,6508022,650802,BG 2,4181216.91929783,9539.96394213908
25623,6509011,650901,BG 1,9865324.41559045,14114.9954161698
25624,6509012,650901,BG 2,13133442.2534261,21424.8279861589
25625,6509013,650901,BG 3,4150129.88490185,9774.79241273181
25626,6509014,650901,BG 4,11015225.4310204,18582.5440943749
25627,6509031,650903,BG 1,3726854.25751536,8090.31362573254
25628,6509032,650903,BG 2,3256673.83009574,7383.71800427628
25629,6509033,650903,BG 3,4412281.66151906,11464.4535326434
25630,6509041,650904,BG 1,1139611.3668658,6024.92857243938
25631,6509042,650904,BG 2,8923594.16726942,13882.4077151427
25632,6510011,651001,BG 1,3773818.19454295,11196.1132461271
25633,6510012,651001,BG 2,3535778.30107918,9404.78133954016
25634,6510013,651001,BG 3,5353576.464192,9985.48100398567
25635,6510014,651001,BG 4,2607215.5577771,11165.1400991696
25636,6510021,651002,BG 1,3546864.6874616,8085.41999015216
25637,6510022,651002,BG 2,3489671.20995791,8125.22253936895
25638,6510023,651002,BG 3,3049812.66013125,7581.45310797521
25639,6510024,651002,BG 4,2660413.07750046,7068.07078853864
25640,6511011,651101,BG 1,9380188.33805495,14108.2829350642
25641,6511012,651101,BG 2,50622556.4968584,36527.7110985654
25642,6511021,651102,BG 1,3980393.94637339,10634.6137822259
25643,6511022,651102,BG 2,5055925.32591718,9733.63352099217
25644,6512011,651201,BG 1,3929938.8431383,8746.41541319334
25645,6512012,651201,BG 2,7041452.19341806,11378.4902769173
25646,6512013,651201,BG 3,2188436.39290534,8587.23288309498
25647,6512014,651201,BG 4,5601685.75120268,10328.923334842
25648,6512211,651221,BG 1,4182995.5275607,8710.78386500337
25649,6512212,651221,BG 2,3311945.91743722,8623.83125292899
25650,6512221,651222,BG 1,7057445.85350177,11149.4901304604
25651,6512222,651222,BG 2,2771106.06649195,7573.99573077383
25652,6512223,651222,BG 3,6635532.3515523,14587.0888935147
25653,6513021,651302,BG 1,4061255.22889186,12434.8676890436
25654,6513022,651302,BG 2,8697722.72228831,22043.0730028471
25655,6513023,651302,BG 3,3517672.20220283,16499.7776232706
25656,6513024,651302,BG 4,2570994.01377834,9103.80658363622
25657,6513025,651302,BG 5,3117189.64096206,9160.16494042498
25658,6513026,651302,BG 6,3744551.36252415,8375.27173320908
25659,6513041,651304,BG 1,2516302.89521215,7869.07469135169
25660,6513042,651304,BG 2,2719089.90031233,7127.69840510938
25661,6513043,651304,BG 3,5183726.05138051,11844.6838032456
25662,6513044,651304,BG 4,2287704.79610025,11927.3841225903
25663,6513045,651304,BG 5,3193277.77679474,9070.59669464445
25664,6514011,651401,BG 1,6906348.48455537,21010.7736113615
25665,6514012,651401,BG 2,3920133.51609303,8760.35921908283
25666,6514021,651402,BG 1,3171850.68100135,12362.8893468502
25667,6514022,651402,BG 2,5411140.74011021,10619.6977575954
25668,6514023,651402,BG 3,9208511.00304053,17084.9698631935
25669,6514024,651402,BG 4,1898312.38176473,8129.27225911945
25670,6700011,670001,BG 1,5133982.03981631,13325.6695855928
25671,6700012,670001,BG 2,4975941.72606574,11513.6787304061
25672,6700021,670002,BG 1,3212987.04506997,8597.26813159941
25673,6700022,670002,BG 2,6119676.0930341,11052.1658441939
25674,6700031,670003,BG 1,2491451.19226882,6569.61688301766
25675,6700032,670003,BG 2,4343367.3742108,9630.59604318855
25676,6700033,670003,BG 3,4243872.68631137,11319.5700712953
25677,6700034,670003,BG 4,5027039.50403412,13699.4533585511
25678,6701011,670101,BG 1,9594641.85070408,20098.5317968557
25679,6701012,670101,BG 2,2258537.66061034,6531.01994489998
25680,6701021,670102,BG 1,3904830.76737161,8664.36925145766
25681,6701022,670102,BG 2,2010656.83867059,7195.03121392705
25682,6702011,670201,BG 1,16534225.5052191,21297.4535011684
25683,6702012,670201,BG 2,36012815.1399807,36785.8247929857
25684,6702021,670202,BG 1,32123647.9557041,27112.4824056048
25685,6703241,670324,BG 1,7399439.8619676,18030.2032218062
25686,6703242,670324,BG 2,5621271.29664411,10529.3064289217
25687,6703243,670324,BG 3,18123436.5693383,34193.244394704
25688,6703244,670324,BG 4,19942421.512376,25280.9014408379
25689,6703261,670326,BG 1,14202453.4591789,21451.703500388
25690,6703262,670326,BG 2,23197505.0974699,37244.6124578653
25691,6703263,670326,BG 3,6079864.7377273,15481.1232128961
25692,6703281,670328,BG 1,6913091.28247121,12659.5147040556
25693,6703282,670328,BG 2,12263081.0138051,29285.7440300671
25694,6703283,670328,BG 3,19511729.8203245,26706.566181828
25695,6704051,670405,BG 1,12514657.6291288,16985.9819555153
25696,6704052,670405,BG 2,3633385.63499209,9341.0284570929
25697,6704061,670406,BG 1,12791416.6023652,14594.7873138561
25698,6704071,670407,BG 1,3361386.37018776,9137.69416543134
25699,6704072,670407,BG 2,3182731.00884462,14678.2006871538
25700,6704073,670407,BG 3,6998740.72707597,13367.0355589621
25701,6704131,670413,BG 1,10168470.9353368,16622.0620331711
25702,6704132,670413,BG 2,13378792.8390484,17024.3957332009
25703,6704161,670416,BG 1,17934841.4059781,32169.8751101194
25704,6704162,670416,BG 2,20592184.3016695,20507.7988102136
25705,6704171,670417,BG 1,21765018.3936124,20647.4656498086
25706,6704181,670418,BG 1,13324909.2386065,18840.3044543351
25707,6704182,670418,BG 2,13881535.5744863,20037.3143765664
25708,6705001,670500,BG 1,83390188.8869515,48249.6279219123
25709,6706031,670603,BG 1,41978989.2920152,36893.0506161654
25710,6706041,670604,BG 1,35767331.3804933,39777.8663406094
25711,6706042,670604,BG 2,42912264.1452496,70498.4517824588
25712,6706043,670604,BG 3,33536917.7758007,26877.7212689584
25713,6707011,670701,BG 1,13256972.928307,29333.9239968328
25714,6707012,670701,BG 2,7770402.91921367,17264.3801051221
25715,6707013,670701,BG 3,5703686.0722888,14224.8999193149
25716,6707014,670701,BG 4,4307703.88955453,8855.1482348527
25717,6707021,670702,BG 1,10795884.9130631,20554.4998786278
25718,6707022,670702,BG 2,14413477.6069241,21487.5066128777
25719,6707023,670702,BG 3,11266322.4252615,17339.0696383682
25720,6707024,670702,BG 4,21786555.5223102,42916.4043889587
25721,6707025,670702,BG 5,14840383.0315969,23232.4053481093
25722,7001011,700101,BG 1,1601984.7304299,5377.76674236328
25723,7001012,700101,BG 2,1538410.01150439,5576.37867218056
25724,7001013,700101,BG 3,1758936.0015017,5382.07989446718
25725,7001014,700101,BG 4,1283046.23103736,4599.32716097029
25726,7001015,700101,BG 5,1073190.93956996,4478.43042743854
25727,7001021,700102,BG 1,1007306.31936075,4530.75043216387
25728,7001022,700102,BG 2,2696426.41295059,9883.38668983868
25729,7001023,700102,BG 3,1580872.26692818,5072.29020530761
25730,7002001,700200,BG 1,937783.567624453,4612.29958671501
25731,7002002,700200,BG 2,1280949.59502074,4631.43539610015
25732,7002003,700200,BG 3,848728.525677019,3689.0615194482
25733,7002004,700200,BG 4,1274325.8270032,4582.48851992221
25734,7002005,700200,BG 5,1495826.06618478,5312.88345596983
25735,7002006,700200,BG 6,1686027.11346489,6101.77275944133
25736,7003001,700300,BG 1,1964417.75515349,7595.55614508956
25737,7003002,700300,BG 2,1757237.18098005,6091.13483575157
25738,7003003,700300,BG 3,1782327.29117635,6673.05428767105
25739,7003004,700300,BG 4,1031115.81440726,4522.38543159686
25740,7004001,700400,BG 1,2238457.98173971,9175.76709099183
25741,7004002,700400,BG 2,2553426.24692066,6887.02179510419
25742,7004003,700400,BG 3,4550165.399867,10067.154612062
25743,7004004,700400,BG 4,4822238.82264314,10687.1904139233
25744,7005011,700501,BG 1,2711884.79425276,8525.66767221042
25745,7005012,700501,BG 2,1144761.17011793,7619.1825694446
25746,7005013,700501,BG 3,2574112.99668433,6858.48055138026
25747,7005021,700502,BG 1,2504935.17495634,8275.6702493309
25748,7005022,700502,BG 2,2133037.27023146,6595.50889487144
25749,7005023,700502,BG 3,787307.187038475,4461.69355743556
25750,7006001,700600,BG 1,10736429.5756177,13118.5746716638
25751,7006002,700600,BG 2,7714727.85422718,10961.7565804581
25752,7006003,700600,BG 3,9224023.10367591,13636.0617977161
25753,7006004,700600,BG 4,19343268.5359088,24986.4440579342
25754,7006005,700600,BG 5,14166258.3496785,19769.2611776592
25755,7007001,700700,BG 1,15026569.2542749,17187.9615723238
25756,7007002,700700,BG 2,10676069.5423689,16675.3514425434
25757,7007003,700700,BG 3,12299497.7413769,15509.0290762329
25758,7008011,700801,BG 1,1381419.90773024,5986.03925698919
25759,7008012,700801,BG 2,4508816.23046737,8834.53282621069
25760,7008013,700801,BG 3,6992292.94637629,12747.7593963362
25761,7008014,700801,BG 4,2776145.92112398,6576.09526272523
25762,7008021,700802,BG 1,3730447.5825858,9157.49002511424
25763,7008022,700802,BG 2,1978980.82075852,6254.13135755269
25764,7008023,700802,BG 3,1667356.76003847,5480.4002787976
25765,7009011,700901,BG 1,2311611.4195649,6464.4980655425
25766,7009012,700901,BG 2,2314319.25425522,6359.42262781939
25767,7009013,700901,BG 3,2246198.58707839,8487.27513846792
25768,7009014,700901,BG 4,4469155.70543566,9686.09074345356
25769,7009021,700902,BG 1,2224814.66254853,6037.93466015493
25770,7009022,700902,BG 2,2302999.61799791,6199.68431207404
25771,7009023,700902,BG 3,2961572.97426406,6940.16247818177
25772,7009024,700902,BG 4,2783836.56879329,6697.42447784445
25773,7010001,701000,BG 1,2329428.40210593,6156.5060816561
25774,7010002,701000,BG 2,3246466.16853835,10478.4829092998
25775,7010003,701000,BG 3,2512320.56892413,7109.54100772269
25776,7010004,701000,BG 4,3277112.3888217,9216.05796203032
25777,7010005,701000,BG 5,3946357.41179727,12645.6160432697
25778,7012011,701201,BG 1,5565843.12814551,13958.4551187403
25779,7012012,701201,BG 2,4026537.63536406,8066.99604098345
25780,7012013,701201,BG 3,3191388.57136969,7328.57726889895
25781,7012014,701201,BG 4,4665169.79649276,9145.86152421583
25782,7012015,701201,BG 5,3454384.07841449,7525.12147197063
